Number:0, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
76.7, 0.610736, 0.646033, 0.627855, -2.12302e+13, 1.33683e+12, -3.4473e+13
76.8, 0.0836889, 0.341166, 0.832048, -2.12302e+13, 1.33683e+12, -3.4473e+13
76.9, 0.34046, 0.797897, 0.304364, -2.12302e+13, 1.33683e+12, -3.4473e+13
77, 0.465975, 0.144105, 0.802057, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.1, 0.0665838, 0.750057, 0.658513, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.2, 0.584174, 0.976782, 0.383366, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.3, 0.134039, 0.115999, 0.218739, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.4, 0.386901, 0.633568, 0.533197, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.5, 0.0531141, 0.447166, 0.489175, -2.12302e+13, 1.33683e+12, -3.4473e+13
77.6, 0.444856, 0.875786, 0.406709, -2.12303e+13, 1.33706e+12, -3.44731e+13
77.7, 0.160974, 0.306051, 0.972852, -2.12303e+13, 1.33706e+12, -3.44731e+13
77.8, 0.624627, 0.146882, 0.0974133, -2.12303e+13, 1.33706e+12, -3.44731e+13
77.9, 0.922011, 0.710773, 0.235787, -2.12303e+13, 1.33705e+12, -3.44731e+13
78, 0.514256, 0.869177, 0.483125, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.1, 0.86807, 0.205965, 0.24683, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.2, 0.80697, 0.231081, 0.978694, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.3, 0.907671, 0.627651, 0.640613, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.4, 0.355828, 0.0813718, 0.591846, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.5, 0.986331, 0.144254, 0.108396, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.6, 0.111129, 0.305835, 0.81608, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.7, 0.356461, 0.627741, 0.378415, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.8, 0.821751, 0.690822, 0.194973, -2.12303e+13, 1.33705e+12, -3.44731e+13
78.9, 0.208432, 0.520574, 0.894044, -2.12303e+13, 1.33705e+12, -3.44731e+13
79, 0.704003, 0.122022, 0.643189, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.1, 0.94221, 0.0448409, 0.387491, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.2, 0.764949, 0.728954, 0.168062, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.3, 0.851311, 0.677325, 0.911159, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.4, 0.0879365, 0.720327, 0.353034, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.5, 0.27107, 0.723342, 0.507553, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.6, 0.156435, 0.0700787, 0.857906, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.7, 0.749071, 0.974333, 0.747383, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.8, 0.24032, 0.415646, 0.900211, -2.12303e+13, 1.33705e+12, -3.44731e+13
79.9, 0.283357, 0.65376, 0.218284, -2.12303e+13, 1.33705e+12, -3.44731e+13
80, 0.221796, 0.483947, 0.561717, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.1, 0.915744, 0.88194, 0.124327, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.2, 0.0114541, 0.883453, 0.789466, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.3, 0.778975, 0.829273, 0.752616, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.4, 0.860152, 0.410678, 0.768917, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.5, 0.108119, 0.549432, 0.863918, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.6, 0.889876, 0.692995, 0.887211, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.7, 0.882377, 0.70443, 0.815716, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.8, 0.173529, 0.726286, 0.966656, -2.12303e+13, 1.33705e+12, -3.44731e+13
80.9, 0.142901, 0.850738, 0.463993, -2.12303e+13, 1.33705e+12, -3.44731e+13
81, 0.402814, 0.0245924, 0.321574, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.1, 0.30018, 0.527405, 0.431537, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.2, 0.212797, 0.0771119, 0.55075, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.3, 0.344072, 0.186657, 0.0896408, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.4, 0.482343, 0.584082, 0.723221, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.5, 0.687315, 0.735437, 0.433612, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.6, 0.0949989, 0.507433, 0.688171, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.7, 0.522226, 0.556973, 0.725792, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.8, 0.884005, 0.320469, 0.252597, -2.12303e+13, 1.33705e+12, -3.44731e+13
81.9, 0.327421, 0.682686, 0.596847, -2.12303e+13, 1.33705e+12, -3.44731e+13
82, 0.531839, 0.484971, 0.928863, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.1, 0.869077, 0.541805, 0.954223, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.2, 0.318555, 0.687867, 0.378166, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.3, 0.279699, 0.726273, 0.462875, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.4, 0.783559, 0.249777, 0.536056, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.5, 0.720211, 0.339461, 0.833838, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.6, 0.521259, 0.911061, 0.243926, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.7, 0.407037, 0.177433, 0.925045, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.8, 0.357972, 0.940787, 0.694042, -2.12303e+13, 1.33705e+12, -3.44731e+13
82.9, 0.557504, 0.728849, 0.757625, -2.12303e+13, 1.33705e+12, -3.44731e+13
83, 0.160836, 0.546223, 0.738781, -2.12303e+13, 1.33705e+12, -3.44731e+13
83.1, 0.746289, 0.352457, 0.735157, -2.12303e+13, 1.33705e+12, -3.44731e+13
83.2, 0.321748, 0.338022, 0.471725, -2.12303e+13, 1.33705e+12, -3.44731e+13
83.3, 0.835253, 0.860376, 0.694938, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.4, 0.36529, 0.343831, 0.92617, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.5, 0.65964, 0.307159, 0.251106, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.6, 0.295306, 0.425576, 0.238868, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.7, 0.340987, 0.941092, 0.945121, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.8, 0.382552, 0.500165, 0.732238, -2.12303e+13, 1.33704e+12, -3.44731e+13
83.9, 0.28043, 0.688236, 0.810018, -2.12303e+13, 1.33704e+12, -3.44731e+13
84, 0.609936, 0.943585, 0.710454, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.1, 0.650284, 0.0279009, 0.686635, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.2, 0.66214, 0.0414434, 0.920358, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.3, 0.401836, 0.287571, 0.34279, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.4, 0.723968, 0.52998, 0.203256, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.5, 0.625214, 0.641685, 0.525171, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.6, 0.397381, 0.622638, 0.877097, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.7, 0.334896, 0.721866, 0.125765, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.8, 0.906899, 0.509841, 0.300821, -2.12303e+13, 1.33704e+12, -3.44731e+13
84.9, 0.610695, 0.930231, 0.512251, -2.12303e+13, 1.33704e+12, -3.44731e+13
85, 0.52599, 0.930779, 0.72093, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.1, 0.972482, 0.948759, 0.384027, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.2, 0.849546, 0.676605, 0.144956, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.3, 0.454714, 0.300917, 0.302289, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.4, 0.339575, 0.410316, 0.556032, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.5, 0.0697147, 0.678161, 0.29871, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.6, 0.367109, 0.284877, 0.757702, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.7, 0.231225, 0.563987, 0.170384, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.8, 0.406121, 0.537466, 0.201138, -2.12303e+13, 1.33704e+12, -3.44731e+13
85.9, 0.977091, 0.956212, 0.974663, -2.12303e+13, 1.33704e+12, -3.44731e+13
86, 0.144178, 0.417252, 0.324764, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.1, 0.568498, 0.0500206, 0.905019, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.2, 0.665678, 0.356389, 0.393479, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.3, 0.731271, 0.674591, 0.814504, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.4, 0.788862, 0.0147945, 0.227448, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.5, 0.896623, 0.827879, 0.746961, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.6, 0.780108, 0.904801, 0.58873, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.7, 0.0811907, 0.456844, 0.685368, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.8, 0.529246, 0.830912, 0.755657, -2.12303e+13, 1.33704e+12, -3.44731e+13
86.9, 0.707793, 0.550566, 0.699287, -2.12303e+13, 1.33704e+12, -3.44731e+13
87, 0.0753767, 0.590593, 0.866496, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.1, 0.536858, 0.687358, 0.382341, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.2, 0.127621, 0.0701419, 0.845486, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.3, 0.655627, 0.283828, 0.250635, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.4, 0.78418, 0.834924, 0.827048, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.5, 0.404156, 0.170285, 0.17264, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.6, 0.519932, 0.155066, 0.872425, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.7, 0.204742, 0.0135467, 0.671459, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.8, 0.734159, 0.111809, 0.968513, -2.12303e+13, 1.33704e+12, -3.44731e+13
87.9, 0.819593, 0.848928, 0.775284, -2.12303e+13, 1.33704e+12, -3.44731e+13
88, 0.475156, 0.494595, 0.334616, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.1, 0.307515, 0.971022, 0.244383, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.2, 0.597058, 0.933708, 0.499525, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.3, 0.392926, 0.269168, 0.44866, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.4, 0.656888, 0.640755, 0.485052, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.5, 0.40355, 0.544768, 0.793002, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.6, 0.867978, 0.213814, 0.492461, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.7, 0.287919, 0.732222, 0.317061, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.8, 0.91681, 0.963016, 0.710081, -2.12304e+13, 1.33705e+12, -3.4473e+13
88.9, 0.349937, 0.0955423, 0.0577164, -2.12304e+13, 1.33705e+12, -3.4473e+13
89, 0.817634, 0.719719, 0.785187, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.1, 0.935802, 0.420405, 0.272795, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.2, 0.493407, 0.282563, 0.502665, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.3, 0.337556, 0.189513, 0.2831, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.4, 0.397546, 0.798743, 0.910749, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.5, 0.344003, 0.593854, 0.754728, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.6, 0.21095, 0.25255, 0.420976, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.7, 0.13107, 0.654901, 0.671858, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.8, 0.624951, 0.234495, 0.152177, -2.12304e+13, 1.33705e+12, -3.4473e+13
89.9, 0.193364, 0.39957, 0.732492, -2.12304e+13, 1.33705e+12, -3.4473e+13
90, 0.146477, 0.388302, 0.877725, -2.12304e+13, 1.33705e+12, -3.4473e+13
90.1, 0.389309, 0.86678, 0.496225, -2.12304e+13, 1.33705e+12, -3.4473e+13
90.2, 0.694943, 0.259393, 0.119039, -2.12304e+13, 1.33705e+12, -3.4473e+13
90.3, 0.866708, 0.815092, 0.211621, -2.12304e+13, 1.33705e+12, -3.4473e+13
90.4, 0.0983874, 0.758622, 0.931777, -2.11807e+13, 1.39193e+12, -3.44471e+13
90.5, 0.0117861, 0.345467, 0.453842, -2.11807e+13, 1.39193e+12, -3.44471e+13
90.6, 0.0971323, 0.669039, 0.639541, -2.11807e+13, 1.39193e+12, -3.44471e+13
90.7, 0.939689, 0.614537, 0.922888, -2.11807e+13, 1.39193e+12, -3.44471e+13
90.8, 0.276919, 0.363986, 0.657317, -2.11807e+13, 1.39193e+12, -3.44471e+13
90.9, 0.548331, 0.894342, 0.426539, -2.11807e+13, 1.39197e+12, -3.4447e+13
91, 0.800609, 0.36544, 0.185236, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.1, 0.609318, 0.252465, 0.681906, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.2, 0.926753, 0.734466, 0.734837, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.3, 0.314615, 0.84315, 0.570656, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.4, 0.0717487, 0.488477, 0.0821835, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.5, 0.447538, 0.148455, 0.887173, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.6, 0.831701, 0.777495, 0.691555, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.7, 0.244646, 0.44328, 0.521248, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.8, 0.525712, 0.498802, 0.0892154, -2.11807e+13, 1.39197e+12, -3.4447e+13
91.9, 0.24545, 0.0138281, 0.0144626, -2.11807e+13, 1.39197e+12, -3.4447e+13
92, 0.751443, 0.289499, 0.322431, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.1, 0.956273, 0.313876, 0.547723, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.2, 0.868203, 0.835292, 0.186292, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.3, 0.322342, 0.238874, 0.638025, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.4, 0.116112, 0.446595, 0.626581, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.5, 0.577153, 0.326943, 0.13994, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.6, 0.628726, 0.965773, 0.0174209, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.7, 0.826566, 0.334944, 0.849018, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.8, 0.402374, 0.247762, 0.7839, -2.11807e+13, 1.39197e+12, -3.4447e+13
92.9, 0.769722, 0.670649, 0.0174921, -2.11807e+13, 1.39197e+12, -3.4447e+13
93, 0.292892, 0.676603, 0.475004, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.1, 0.84156, 0.922627, 0.377844, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.2, 0.400905, 0.19678, 0.285139, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.3, 0.911262, 0.425218, 0.274099, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.4, 0.424835, 0.650208, 0.288397, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.5, 0.323631, 0.243875, 0.478414, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.6, 0.878189, 0.21153, 0.264268, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.7, 0.90614, 0.144633, 0.0386941, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.8, 0.984181, 0.250841, 0.399546, -2.11807e+13, 1.39197e+12, -3.4447e+13
93.9, 0.265495, 0.420927, 0.0245264, -2.11807e+13, 1.39197e+12, -3.4447e+13
94, 0.613598, 0.593214, 0.0375574, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.1, 0.452248, 0.935244, 0.429998, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.2, 0.477199, 0.0612934, 0.657064, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.3, 0.498295, 0.152235, 0.917612, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.4, 0.514709, 0.233174, 0.200292, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.5, 0.128044, 0.324886, 0.9275, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.6, 0.152805, 0.0736995, 0.789965, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.7, 0.952518, 0.89241, 0.466253, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.8, 0.492184, 0.0119958, 0.194456, -2.11807e+13, 1.39197e+12, -3.4447e+13
94.9, 0.968128, 0.499703, 0.76544, -2.11807e+13, 1.39197e+12, -3.4447e+13
95, 0.518711, 0.239048, 0.683584, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.1, 0.837212, 0.760126, 0.493802, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.2, 0.121086, 0.167109, 0.342389, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.3, 0.791552, 0.673076, 0.667071, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.4, 0.697069, 0.42223, 0.726344, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.5, 0.449937, 0.401697, 0.448009, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.6, 0.853452, 0.12646, 0.622455, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.7, 0.498964, 0.898512, 0.862987, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.8, 0.475351, 0.860303, 0.893077, -2.11807e+13, 1.39197e+12, -3.4447e+13
95.9, 0.385064, 0.717237, 0.690501, -2.11807e+13, 1.39197e+12, -3.4447e+13
96, 0.869772, 0.904431, 0.283046, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.1, 0.510922, 0.523917, 0.400597, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.2, 0.962929, 0.724043, 0.694214, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.3, 0.733908, 0.940894, 0.650425, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.4, 0.206156, 0.462841, 0.576961, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.5, 0.331457, 0.896576, 0.280475, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.6, 0.200348, 0.354731, 0.431634, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.7, 0.661912, 0.934597, 0.466153, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.8, 0.490938, 0.547418, 0.282296, -2.11807e+13, 1.39197e+12, -3.4447e+13
96.9, 0.213761, 0.664007, 0.0117953, -2.11807e+13, 1.39197e+12, -3.4447e+13
97, 0.452833, 0.590225, 0.172409, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.1, 0.854467, 0.255575, 0.207405, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.2, 0.115322, 0.846887, 0.582971, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.3, 0.43203, 0.614203, 0.401875, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.4, 0.775292, 0.474245, 0.274091, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.5, 0.144432, 0.423633, 0.152577, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.6, 0.942104, 0.630003, 0.0479983, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.7, 0.0780064, 0.0288235, 0.171477, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.8, 0.135635, 0.709873, 0.234579, -2.11807e+13, 1.39197e+12, -3.4447e+13
97.9, 0.746121, 0.819728, 0.0657214, -2.11807e+13, 1.39197e+12, -3.4447e+13
98, 0.592113, 0.903427, 0.305769, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.1, 0.601463, 0.986188, 0.346541, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.2, 0.508687, 0.700482, 0.288639, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.3, 0.204872, 0.700014, 0.734865, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.4, 0.967155, 0.646252, 0.537702, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.5, 0.251083, 0.132013, 0.925417, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.6, 0.801562, 0.342042, 0.542211, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.7, 0.986412, 0.918969, 0.114876, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.8, 0.215107, 0.75835, 0.0832068, -2.11807e+13, 1.39197e+12, -3.4447e+13
98.9, 0.2371, 0.824453, 0.91788, -2.11807e+13, 1.39197e+12, -3.4447e+13
99, 0.807417, 0.989851, 0.874364, -2.11807e+13, 1.39197e+12, -3.4447e+13
99.1, 0.956213, 0.716439, 0.80261, -2.11807e+13, 1.39197e+12, -3.4447e+13
99.2, 0.646825, 0.588467, 0.939619, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.3, 0.618697, 0.829394, 0.442895, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.4, 0.516097, 0.839563, 0.59545, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.5, 0.735408, 0.494589, 0.194876, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.6, 0.0904505, 0.468916, 0.888049, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.7, 0.107678, 0.640109, 0.258085, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.8, 0.619984, 0.315273, 0.466898, -2.11807e+13, 1.39199e+12, -3.4447e+13
99.9, 0.0287296, 0.387357, 0.753899, -2.11807e+13, 1.39199e+12, -3.4447e+13
Number:8, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
0, 0.957928, 0.978704, 0.926273, 0.0437571, -0.0308346, 0.0978554
0.1, 0.962294, 0.975615, 0.936058, 0.0435538, -0.0309524, 0.097833
0.2, 0.966638, 0.972514, 0.94584, 0.0433299, -0.0310738, 0.0978002
0.3, 0.970959, 0.9694, 0.955617, 0.0430867, -0.0311975, 0.0977551
0.4, 0.975255, 0.966274, 0.96539, 0.0428269, -0.0313206, 0.0976963
0.5, 0.979524, 0.963136, 0.975156, 0.0425538, -0.0314393, 0.0976235
0.6, 0.983765, 0.959987, 0.984914, 0.0422717, -0.0315513, 0.097537
0.7, 0.987942, 0.956777, 0.0147066, 0.0404324, -0.033792, 0.0993083
0.8, 0.0118277, 0.953191, 0.0248043, 0.038267, -0.0366341, 0.101597
0.9, 0.0156548, 0.949527, 0.0349645, 0.038274, -0.0366493, 0.101608
1, 0.0194826, 0.945861, 0.045126, 0.0382822, -0.0366726, 0.101623
1.1, 0.0233112, 0.942192, 0.0552893, 0.0382917, -0.0367091, 0.101644
1.2, 0.027141, 0.938519, 0.0654552, 0.0383038, -0.0367684, 0.101675
1.3, 0.0309722, 0.934837, 0.0756247, 0.0383213, -0.0368675, 0.101718
1.4, 0.0348056, 0.931143, 0.0857991, 0.0383495, -0.0370318, 0.101773
1.5, 0.0386427, 0.927428, 0.0959795, 0.0383967, -0.0372964, 0.101834
1.6, 0.042486, 0.923679, 0.106165, 0.0384749, -0.037699, 0.10188
1.7, 0.0463392, 0.919882, 0.116354, 0.0385968, -0.0382599, 0.101872
1.8, 0.0502074, 0.916023, 0.126537, 0.0387791, -0.0389476, 0.101769
1.9, 0.0540952, 0.912095, 0.136705, 0.0389361, -0.0394525, 0.101632
2, 0.0579901, 0.90815, 0.146868, 0.0389621, -0.0394568, 0.10164
2.1, 0.0618876, 0.904204, 0.157033, 0.0389871, -0.0394629, 0.101648
2.2, 0.0657877, 0.900257, 0.167199, 0.0390176, -0.039469, 0.101671
2.3, 0.0696913, 0.89631, 0.177368, 0.0390542, -0.0394765, 0.101712
2.4, 0.0735989, 0.892362, 0.187542, 0.0390998, -0.0394866, 0.101779
2.5, 0.0775117, 0.888412, 0.197725, 0.0391619, -0.0395018, 0.101898
2.6, 0.0814323, 0.884461, 0.207925, 0.039256, -0.0395278, 0.102116
2.7, 0.0853651, 0.880506, 0.218155, 0.0394155, -0.0395811, 0.102546
2.8, 0.0893201, 0.876542, 0.228449, 0.0397215, -0.0397156, 0.10345
2.9, 0.0933224, 0.872553, 0.238884, 0.04044, -0.0401572, 0.105543
3, 0.0974358, 0.868488, 0.249635, 0.0420246, -0.0413014, 0.11002
3.1, 0.101792, 0.864242, 0.261042, 0.0455992, -0.044002, 0.119186
3.2, 0.106697, 0.859579, 0.27375, 0.0534039, -0.0500054, 0.136643
3.3, 0.11265, 0.854049, 0.288716, 0.0661721, -0.0617516, 0.164174
3.4, 0.119994, 0.847158, 0.306473, 0.0843659, -0.0716026, 0.183182
3.5, 0.129631, 0.840132, 0.32464, 0.106603, -0.0687384, 0.179447
3.6, 0.140935, 0.833403, 0.342328, 0.117834, -0.0660224, 0.17453
3.7, 0.152963, 0.826884, 0.359616, 0.121991, -0.0645629, 0.171575
3.8, 0.165245, 0.820462, 0.376698, 0.123404, -0.0639517, 0.170262
3.9, 0.177617, 0.814081, 0.393693, 0.123972, -0.0637135, 0.169725
4, 0.190032, 0.807715, 0.410652, 0.124306, -0.0636213, 0.169491
4.1, 0.202486, 0.801368, 0.427639, 0.125377, -0.0623765, 0.172509
4.2, 0.2372, 0.71244, 0.349806, 0.520766, -1.59143, -1.60579
4.3, 0.289248, 0.553382, 0.189273, 0.520703, -1.59044, -1.60523
4.4, 0.341342, 0.39432, 0.0287624, 0.52096, -1.59095, -1.60492
4.5, 0.393325, 0.23521, 0.848276, 0.519613, -1.59121, -1.60501
4.6, 0.445195, 0.0760708, 0.687746, 0.517392, -1.59123, -1.60526
4.7, 0.49687, 0.896943, 0.527227, 0.516945, -1.59234, -1.60497
4.8, 0.548814, 0.73762, 0.36657, 0.525527, -1.5938, -1.61236
4.9, 0.613255, 0.581367, 0.195349, 0.913082, -1.41636, -1.89824
5, 0.715286, 0.472391, 0.0109672, 1.03917, -0.93186, -1.7855
5.1, 0.819191, 0.379236, 0.812433, 1.03904, -0.931484, -1.78543
5.2, 0.923093, 0.286098, 0.633883, 1.03897, -0.931273, -1.78553
5.3, 0.0470065, 0.192963, 0.455325, 1.04012, -0.931934, -1.78576
5.4, 0.151545, 0.0995835, 0.276728, 1.08098, -0.945506, -1.78742
5.5, 0.288692, 0.0124941, 0.117693, 1.47013, -0.794368, -1.46407
5.6, 0.435582, 0.912878, 0.951638, 1.46859, -0.79671, -1.45954
5.7, 0.582441, 0.833207, 0.805681, 1.4686, -0.796713, -1.45962
5.8, 0.729332, 0.753564, 0.659676, 1.46905, -0.796345, -1.46028
5.9, 0.876337, 0.673885, 0.513178, 1.47204, -0.795317, -1.48999
