t (s),V (mV),,,lnV,t,,(lnV)^2,t^2,t*lnV
310.063,12.9083,,,2.55787051532032,310.063,,6.54270157314504,96139.063969,793.101005591764
311.063,12.895,,,2.55683963933331,311.063,,6.53742894126608,96760.189969,795.338208729937
312.064,12.883,,,2.55590861280939,312.064,,6.53266883703321,97383.940096,797.607065347749
313.063,12.871,,,2.55497671866724,313.063,,6.52790603293162,98008.441969,799.868676476122
314.063,12.8586,,,2.55401284818655,314.063,,6.52298162870196,98635.567969,802.120937140012
315.064,12.8471,,,2.5531181049376,315.064,,6.51841205776018,99265.324096,804.395602614061
316.064,12.8348,,,2.5521602318098,316.064,,6.51352184883145,99896.452096,806.645971506733
317.064,12.8216,,,2.55113124869723,317.064,,6.50827064807948,100529.580096,808.871878236938
318.064,12.8101,,,2.55023392227942,318.064,,6.50369305834469,101164.708096,811.137602255882
319.064,12.7981,,,2.54929672240764,319.064,,6.49891377887831,101801.836096,813.38880943827
320.063,12.7841,,,2.54820221127117,320.063,,6.49333450952729,102440.323969,815.585244346085
321.063,12.7728,,,2.5473179099094,321.063,,6.48882853414518,103081.449969,817.849530109241
322.064,12.7611,,,2.54640148109759,322.064,,6.48416050293602,103725.220096,820.104246608216
323.064,12.7486,,,2.54542146165397,323.064,,6.47917041744866,104370.348096,822.33403908778
324.064,12.737,,,2.54451114360762,324.064,,6.47453695994337,105017.476096,824.584459242061
325.063,12.7234,,,2.54344281779236,325.063,,6.46910136737952,105665.953969,826.779152680037
326.063,12.7125,,,2.54258576137468,326.063,,6.46474235394525,106317.079969,829.043141111112
327.064,12.6995,,,2.54156262261078,327.064,,6.45954056465221,106970.860096,831.253637601573
328.064,12.6876,,,2.54062513854434,328.064,,6.45477609460347,107625.988096,833.487645451412
329.064,12.6763,,,2.53973410832047,329.064,,6.45024934096639,108283.116096,835.735064620368
330.063,12.6639,,,2.53875542614829,330.063,,6.4452791137974,108941.583969,837.949232220784
331.063,12.6511,,,2.53774416791477,331.063,,6.44014546178542,109602.709969,840.153197462367
332.063,12.6393,,,2.53681100743836,332.063,,6.43541008746043,110265.835969,842.381073563005
333.064,12.6274,,,2.5358690561048,333.064,,6.43063186970984,110931.628096,844.606691302488
334.064,12.6161,,,2.53497377607194,334.064,,6.42609204537241,111598.756096,846.843479529695
335.064,12.6039,,,2.53400628987434,335.064,,6.42118787712274,112267.884096,849.054283510457
336.064,12.5918,,,2.53304580844853,336.064,,6.41632106769866,112939.012096,851.265506570446
337.063,12.5795,,,2.53206850485444,337.063,,6.41137091327577,113611.465969,853.46660645175
338.063,12.5671,,,2.53108228794996,338.063,,6.406377548374,114286.591969,855.665271511227
339.063,12.5551,,,2.53012695753203,339.063,,6.40154242123029,114963.717969,857.872436601683
340.063,12.5426,,,2.52913085023665,340.063,,6.39650285761878,115642.843969,860.063824324027
341.063,12.5317,,,2.52826143408653,341.063,,6.39210587908925,116323.969969,862.296429493852
342.063,12.5197,,,2.52730340372353,342.063,,6.38726249447252,117007.095969,864.49698418788
343.063,12.5069,,,2.5262804920123,343.063,,6.3820931243219,117692.221969,866.673364431215
344.063,12.4944,,,2.52528054392627,344.063,,6.37704182553258,118379.347969,868.855599784906
345.064,12.4822,,,2.52430362945671,345.064,,6.37210881368831,119069.164096,871.04630759485
346.064,12.4708,,,2.52338991160369,346.064,,6.3674966459833,119760.292096,873.254406369221
347.064,12.4587,,,2.52241917404777,347.064,,6.36259848960384,120453.420096,875.440888221716
348.064,12.4457,,,2.52137518172668,348.064,,6.35733280702723,121148.548096,877.599931252514
349.063,12.4343,,,2.52045878294872,349.063,,6.35271247654333,121844.977969,879.798904152428
350.063,12.4225,,,2.51950934449434,350.063,,6.34792733699429,122544.103969,881.986999661722
351.064,12.4099,,,2.51849454116632,351.064,,6.34281475388457,123245.932096,884.152767600014
352.063,12.3983,,,2.51755936643818,352.063,,6.33810516354059,123948.355969,886.339503226324
353.063,12.3866,,,2.51661524313172,353.063,,6.33335228196293,124653.481969,888.523727585815
354.063,12.3748,,,2.51566214670799,354.063,,6.32855603637946,125360.607969,890.702886649872
355.063,12.3626,,,2.51467578589488,355.063,,6.32359430816604,126069.733969,892.868328567194
356.063,12.3507,,,2.51371274162967,356.063,,6.31875174743135,126780.859969,895.040099922885
357.063,12.3389,,,2.51275687349908,357.063,,6.31394710531689,127493.985969,897.212507522204
358.064,12.3276,,,2.51184065102808,358.064,,6.30934345615717,128209.828096,899.399710869719
359.063,12.3158,,,2.51088299089175,359.063,,6.3045333939495,128926.237969,901.565179358565
360.063,12.3018,,,2.50974559313492,360.063,,6.29882294226015,129645.363969,903.666527500938
361.063,12.2914,,,2.50889983084128,361.063,,6.29457836119541,130366.489969,905.870899623046
362.063,12.2799,,,2.50796377936336,362.063,,6.28988231859857,131089.615969,908.040889847638
363.063,12.2672,,,2.50692903382249,363.063,,6.28469318062218,131814.741969,910.173175806696
364.064,12.2557,,,2.50599113489186,364.064,,6.2799915681566,132542.596096,912.341156533271
365.064,12.2443,,,2.5050605225798,365.064,,6.27532822178778,133271.724096,914.507414615072
366.064,12.2313,,,2.50399824004352,366.064,,6.27000718614105,134002.852096,916.623611743292
367.064,12.2205,,,2.50311486943667,367.064,,6.26558404959495,134735.980096,918.803356434902
368.064,12.2087,,,2.5021488123478,368.064,,6.2607486791335,135471.108096,920.95090046798
369.063,12.1963,,,2.5011326270524,369.063,,6.25566441810606,136207.497969,923.075510737842
370.063,12.1858,,,2.50027133941524,370.063,,6.25135677070126,136946.623969,925.257912678021
371.063,12.1735,,,2.49926145809308,371.063,,6.24630783590957,137687.749969,927.383454424394
372.063,12.1622,,,2.49833278122641,372.063,,6.2416666857505,138430.875969,929.537189581443
373.063,12.1505,,,2.4973703212032,373.063,,6.23685852122658,139176.001969,931.67646413903
374.063,12.1383,,,2.49636574287689,374.063,,6.23184192220931,139923.127969,933.79805887776
375.063,12.1274,,,2.49546735538071,375.063,,6.22735732177078,140672.253969,935.957472711154
376.064,12.116,,,2.49452689316499,376.064,,6.22266442072338,141424.132096,938.101761551199
377.063,12.104,,,2.49353597648605,377.063,,6.21772166603026,142176.505969,940.220155901761
378.064,12.0931,,,2.49263504201562,378.064,,6.21322945268421,142932.388096,942.375574524593
379.063,12.0813,,,2.49165880261053,379.063,,6.20836358862656,143688.757969,944.495660693957
380.064,12.0701,,,2.49073132007926,380.064,,6.20374250882378,144448.644096,946.637308434605
381.063,12.0587,,,2.48978639112728,381.063,,6.19903627344262,145209.009969,948.765471562136
382.063,12.0479,,,2.48889037089029,382.063,,6.1945752783104,145972.135969,950.912921773457
383.064,12.0365,,,2.4879436999455,383.064,,6.18986385409849,146738.028096,953.041665475922
384.063,12.0248,,,2.48697118383688,384.063,,6.18502566923501,147504.387969,955.153613777943
385.064,12.0137,,,2.48604766524887,385.064,,6.18043299388936,148274.284096,957.287458171391
386.063,12.0021,,,2.48508163447729,386.063,,6.1756307300163,149044.639969,959.398071051205
387.064,11.991,,,2.4841563683973,387.064,,6.17103286264884,149818.540096,961.527500577331
388.064,11.9786,,,2.48312172442275,388.064,,6.1658934983002,150593.668096,963.610148866389
389.063,11.968,,,2.48223642123212,389.063,,6.16149765089125,151370.017969,965.746348753833
390.063,11.9564,,,2.4812666998674,390.063,,6.15668443587088,152149.143969,967.85033275038
391.063,11.9458,,,2.48037975216427,391.063,,6.1522837149465,152930.269969,969.984747020617
392.063,11.9341,,,2.47939984848493,392.063,,6.14742360866708,153713.395969,972.080942796546
393.063,11.9218,,,2.47836865694825,393.063,,6.14231119974346,154498.521969,974.155019406049
394.064,11.9095,,,2.47733640095783,394.064,,6.1371956435107,155286.436096,976.229091507047
395.064,11.8986,,,2.4764207461377,395.064,,6.13265971190121,156075.564096,978.344685652145
396.063,11.8871,,,2.47545377851463,396.063,,6.12787140956235,156865.899969,980.435649879839
397.064,11.8749,,,2.47442692883262,397.064,,6.12278862613201,157659.820096,982.505854069994
398.063,11.8646,,,2.47355917671936,398.063,,6.11849500073256,158454.151969,984.632386562439
399.064,11.8523,,,2.47252194157457,399.064,,6.11336475156767,159252.076096,986.694496092514
400.063,11.8404,,,2.47151741266898,400.063,,6.10839832112599,160050.403969,988.762670664592
401.064,11.8285,,,2.47051187367033,401.064,,6.10342891794606,160852.332096,990.833374101715
402.063,11.8176,,,2.46958994567611,402.063,,6.09887449978452,161654.655969,992.930742328373
403.064,11.8062,,,2.46862481721372,403.064,,6.09410848816346,162460.588096,995.01379332543
404.064,11.7948,,,2.46765875637845,404.064,,6.08933973793122,163267.716096,997.092067737301
405.064,11.7838,,,2.46672570685065,405.064,,6.08473571283785,164076.844096,999.181781719753
406.063,11.773,,,2.46580877409606,406.063,,6.08021291040911,164887.159969,1001.27370823577
407.063,11.7619,,,2.46486549404617,407.063,,6.07556190373948,165700.285969,1003.35554260292
408.064,11.7501,,,2.46386175119225,408.064,,6.07061472898814,166516.228096,1005.41328163851
409.063,11.7387,,,2.46289107573032,409.063,,6.06583245091205,167332.537969,1007.47761211147
410.064,11.7275,,,2.46193651122048,410.064,,6.06113138528045,168152.484096,1009.55153353711
411.063,11.7166,,,2.46100663967195,411.063,,6.05655368050942,168972.789969,1011.62877232347
412.063,11.7053,,,2.46004173068705,412.063,,6.05180531672173,169795.915969,1013.6921756721
413.063,11.6937,,,2.45905023524277,413.063,,6.04692805944754,170621.041969,1015.74266732009
414.063,11.6837,,,2.45819470805755,414.063,,6.04272122272213,171448.167969,1017.84747540243
415.064,11.6717,,,2.45716710835419,415.064,,6.03767019837767,172278.124096,1019.88160866192
416.064,11.6605,,,2.45620706164961,416.064,,6.03295312969741,173109.252096,1021.93933489818
417.063,11.6486,,,2.4551860011167,417.063,,6.02793830007939,173941.545969,1023.96723918373
418.064,11.6369,,,2.45418108380896,418.064,,6.02300479212573,174777.508096,1026.00476062151
419.064,11.6258,,,2.45322676630993,419.064,,6.01832156693946,175614.636096,1028.0590215969
420.063,11.6156,,,2.45234902222783,420.063,,6.01401572682177,176452.923969,1030.14108732409
421.063,11.6044,,,2.45138433653716,421.063,,6.00928516541975,177294.049969,1032.18724289535
422.063,11.5934,,,2.45043597067278,422.063,,6.00463644636703,178137.175969,1034.23835709006
423.064,11.5822,,,2.44946943682926,423.064,,5.99990052196065,178983.148096,1036.28233782273
424.064,11.571,,,2.4485019678942,424.064,,5.99516188678177,179830.276096,1038.32153851309
425.063,11.5606,,,2.4476027650115,425.063,,5.99075929529193,180678.553969,1040.38537410408
426.064,11.5496,,,2.44665080433347,426.064,,5.98610015834561,181530.532096,1042.42982829753
427.063,11.5384,,,2.44568060328716,427.063,,5.98135361329506,182382.805969,1044.45969548163
428.063,11.5272,,,2.44470946003659,428.063,,5.97660434399238,183237.931969,1046.48966559164
429.064,11.5167,,,2.44379815589739,429.064,,5.97214942676747,184095.916096,1048.54581196196
430.063,11.506,,,2.4428686384411,430.063,,5.96760718467908,184954.183969,1050.5874152539
431.063,11.4959,,,2.44199045006109,431.063,,5.96331735818956,185815.309969,1052.65172937468
432.064,11.4854,,,2.44107666357115,432.064,,5.95885527743165,186679.300096,1054.70134756921
433.064,11.4747,,,2.440144611814,433.064,,5.95430572656492,187544.428096,1056.73878617062
434.063,11.4632,,,2.43914190442026,434.063,,5.94941322989888,188410.687969,1058.74125245837
435.064,11.4534,,,2.43828662915277,435.064,,5.9452416859052,189280.684096,1060.81073402572
436.064,11.4429,,,2.43736945033034,436.064,,5.94076983740362,190151.812096,1062.84907198885
437.063,11.4311,,,2.4363377111464,437.063,,5.93574144275406,191024.065969,1064.83306904678
438.064,11.4208,,,2.4354362543137,438.064,,5.93134974882557,191900.068096,1066.87694730968
439.064,11.4095,,,2.43444634170434,439.064,,5.92652899063765,192777.196096,1068.87774857408
440.063,11.4003,,,2.43363967084367,440.063,,5.92260204750408,193655.443969,1070.95477447048
441.064,11.3886,,,2.43261285506687,441.064,,5.91760530263657,194537.452096,1072.93795630721
442.064,11.3774,,,2.43162893159295,442.064,,5.91281926095988,195420.580096,1074.93561201571
443.064,11.3672,,,2.43073201534173,443.064,,5.90845813040726,196305.708096,1076.96984964537
444.063,11.3561,,,2.42975504448953,444.063,,5.90370957622232,197191.947969,1078.96431432115
445.064,11.3461,,,2.42887407254436,445.064,,5.89942926027825,198081.964096,1081.00441022289
446.064,11.3349,,,2.42788646168855,446.064,,5.89463267085055,198973.092096,1082.99274664664
447.063,11.3237,,,2.42689787449321,447.063,,5.88983329321967,199865.325969,1084.97624446456
448.063,11.3129,,,2.42594366751695,448.063,,5.88520267796558,200760.451969,1086.97559749865
449.064,11.3026,,,2.42503278774757,449.064,,5.88078402165076,201658.476096,1088.99492379708
450.063,11.2919,,,2.4240856545249,450.063,,5.87619126047339,202556.703969,1090.99126193244
451.063,11.2811,,,2.42312875904586,451.063,,5.87155298291515,203457.829969,1092.9837274415
452.064,11.2716,,,2.42228628780633,452.064,,5.86747086009458,204361.860096,1095.02842841088
453.064,11.2606,,,2.42130990725993,453.064,,5.86274166699507,205266.988096,1097.00835182281
454.063,11.2501,,,2.42037701749981,454.063,,5.85822490684129,206173.207969,1099.00364969702
455.063,11.2385,,,2.41934538360275,455.063,,5.85323208515991,207082.333969,1100.95456829842
456.064,11.2281,,,2.41841956476564,456.064,,5.84875319124123,207994.372096,1102.95410038528
457.063,11.2174,,,2.41746614418597,457.063,,5.84414255828536,208906.585969,1104.93432826007
458.063,11.2068,,,2.41652073692154,458.063,,5.8395724719718,209821.711969,1106.91873831649
459.064,11.1967,,,2.41561909202817,459.064,,5.83521559777101,210739.756096,1108.92376286282
460.064,11.1861,,,2.41467193610555,460.064,,5.83064055901572,211658.884096,1110.90362961246
461.064,11.1752,,,2.4136970374312,461.064,,5.82593338850417,212580.012096,1112.86881086618
462.063,11.1646,,,2.41274805840762,462.063,,5.82135319334976,213502.215969,1114.841606112
463.063,11.1541,,,2.41180714332075,463.063,,5.81681369657302,214427.341969,1116.81865120754
464.063,11.1427,,,2.41078457497073,464.063,,5.81188226691682,215354.467969,1118.75592221464
465.064,11.1337,,,2.40997654490397,465.064,,5.80798694698725,216284.524096,1120.79333187922
466.063,11.123,,,2.40901503660989,466.063,,5.80335344661256,217214.719969,1122.75277500752
467.063,11.1118,,,2.40800760672995,467.063,,5.79850063406931,218147.845969,1124.69125682211
468.064,11.1013,,,2.40706221857773,468.064,,5.79394852410435,219083.908096,1126.65917027637
469.063,11.0908,,,2.40611593582094,469.063,,5.78939389661147,220020.097969,1128.61995920398
470.063,11.0798,,,2.40512363061471,470.063,,5.78461967854128,220959.223969,1130.55962917764
471.063,11.0699,,,2.40422971325608,471.063,,5.7803205141034,221900.349969,1132.54366141555
472.064,11.0594,,,2.40328074507471,472.064,,5.77575833964685,222844.420096,1134.50232164295
473.064,11.0495,,,2.40238517807122,473.064,,5.7714545438163,223789.548096,1136.48194187908
474.064,11.039,,,2.40143445703621,474.064,,5.76688745144082,224736.676096,1138.43362444042
475.063,11.0282,,,2.4004556286518,475.063,,5.7621872251261,225684.853969,1140.36765231421
476.063,11.0175,,,2.39948491773401,476.063,,5.75752787043296,226635.979969,1142.3059883912
477.064,11.0084,,,2.39865861774011,477.064,,5.7535631644589,227590.060096,1144.31367481357
478.064,10.9972,,,2.39764069494163,478.064,,5.74868090204019,228545.188096,1146.22570118658
479.064,10.9873,,,2.39674006034278,479.064,,5.74436291685193,229502.316096,1148.19188026806
480.064,10.9779,,,2.39588416095886,480.064,,5.74026091273356,230461.444096,1150.17773384656
481.064,10.9678,,,2.39496370722869,481.064,,5.73585115894261,231422.572096,1152.13082085426
482.064,10.9575,,,2.39402415331083,482.064,,5.73135164663562,232385.700096,1154.07285944163
483.064,10.9475,,,2.39311111969342,483.064,,5.72698083120028,233350.828096,1156.02582992358
484.063,10.9377,,,2.39221553723084,484.063,,5.72269517656862,234316.987969,1157.98302959857
485.063,10.9275,,,2.39128254775533,485.063,,5.71823222319924,235286.113969,1159.92268646185
486.064,10.918,,,2.39041280335957,486.064,,5.71407337046534,236258.212096,1161.89360885216
487.064,10.9083,,,2.38952396735542,487.064,,5.709824790566,237231.340096,1163.851101636
488.063,10.8976,,,2.38854258150492,488.063,,5.70513566366217,238205.491969,1165.75925795703
489.063,10.8869,,,2.38756023159003,489.063,,5.70044385947022,239182.617969,1167.66736954211
490.063,10.8771,,,2.38665966178095,490.063,,5.69614434117237,240161.743969,1169.61359383136
491.063,10.8664,,,2.38567545952614,491.063,,5.69144739818528,241142.869969,1171.51694818129
492.064,10.8559,,,2.3847087109942,492.064,,5.6868356362916,242126.980096,1173.42930716665
493.064,10.8453,,,2.38373180641353,493.064,,5.68217732490749,243112.108096,1175.33233939748
494.064,10.8358,,,2.38285546705732,494.064,,5.67800017688494,244099.236096,1177.28310347621
495.063,10.826,,,2.38195064837479,495.063,,5.67368889129306,245087.373969,1179.21563383637
496.063,10.8142,,,2.3808600853329,496.063,,5.66849474593139,246078.499969,1181.05659651049
497.063,10.8045,,,2.37996271401539,497.063,,5.6642225201035,247071.625969,1182.99140651663
498.064,10.7941,,,2.37899968855969,498.064,,5.65963951816709,248067.748096,1184.89410088279
499.064,10.784,,,2.37806355416995,499.064,,5.65518626767142,249064.876096,1186.80590959827
500.064,10.7737,,,2.37710797905908,500.064,,5.65064234410637,250064.004096,1188.7061244402
501.064,10.7632,,,2.3761329082892,501.064,,5.64600759785491,251065.132096,1190.59465955902
502.064,10.753,,,2.37518478540839,502.064,,5.6415027648355,252068.260096,1192.49477410128
503.063,10.7435,,,2.37430092053565,503.063,,5.63730486125642,253072.381969,1194.42294398742
504.063,10.7333,,,2.37335105828737,504.063,,5.63279524587377,254079.507969,1196.31845449351
505.063,10.7231,,,2.37240029294292,505.063,,5.62828314995563,255088.633969,1198.21160915463
506.063,10.7133,,,2.37148596024874,506.063,,5.62394565965688,256099.759969,1200.12129950136
507.063,10.7028,,,2.37050538947803,507.063,,5.61929580154436,257112.885969,1201.9955743049
508.063,10.6927,,,2.36956126564355,508.063,,5.61482059163827,258128.011969,1203.88640530666
509.063,10.683,,,2.36865369296375,509.063,,5.61052031719081,259145.137969,1205.79395490121
510.063,10.6726,,,2.36767970948193,510.063,,5.60590720669245,260164.263969,1207.66581565748
511.063,10.6625,,,2.3667329128178,511.063,,5.60142468061502,261185.389969,1209.5496226234
512.063,10.6527,,,2.36581338115114,512.063,,5.59707295443381,262208.515969,1211.4454973924
513.063,10.6431,,,2.3649117948618,513.063,,5.59280779747647,263233.641969,1213.34874020718
514.063,10.6329,,,2.36395296794119,514.063,,5.58827363463797,264260.767969,1215.22075455875
515.063,10.6236,,,2.36307794142287,515.063,,5.58413735723933,265289.893969,1217.13401374309
516.063,10.6133,,,2.36210793159962,516.063,,5.57955388052585,266321.019969,1218.9965055051
517.063,10.6028,,,2.3611181171797,517.063,,5.57487876327421,267354.145969,1220.84681702329
518.062,10.593,,,2.36019340561436,518.062,,5.57051291190551,268388.235844,1222.72651609939
519.063,10.5824,,,2.35919224380534,519.063,,5.56578804323126,269426.397969,1224.56940364633
520.063,10.5733,,,2.35833195550845,520.063,,5.5617296123723,270465.523969,1226.48119177759
521.063,10.5635,,,2.35740466275815,521.063,,5.55735674399388,271506.649969,1228.35634579075
522.063,10.5537,,,2.35647650933786,522.063,,5.55298153906113,272549.775969,1230.22919589445
523.063,10.5443,,,2.3555854295557,523.063,,5.54878271593511,273594.901969,1232.11958153969
524.063,10.5347,,,2.35467457034381,524.063,,5.54449233222379,274642.027969,1233.99781935809
525.063,10.5252,,,2.3537723817632,525.063,,5.5402444251512,275691.153969,1235.87878808573
526.063,10.5147,,,2.35277427807719,526.063,,5.53554680358162,276742.279969,1237.70749504812
527.062,10.5052,,,2.3518703726688,527.062,,5.53129424983729,277794.351844,1239.58150235956
528.062,10.4952,,,2.35091800978468,528.062,,5.52681548872998,278849.475844,1241.43046608292
529.062,10.4854,,,2.34998381336392,529.062,,5.52242392307244,279906.599844,1243.28713626594
530.062,10.4761,,,2.34909647222801,530.062,,5.51825423583408,280965.723844,1245.16677426212
531.062,10.4659,,,2.34812235315566,531.062,,5.51367858538927,282026.847844,1246.99855311155
532.062,10.4569,,,2.34726204759855,532.062,,5.50963912009656,283089.971844,1248.88893956938
533.062,10.447,,,2.34631485585537,533.062,,5.50519340280761,284155.095844,1250.73128969198
534.062,10.4379,,,2.34544341279595,534.062,,5.5011048026279,285222.219844,1252.61219992463
535.062,10.428,,,2.34449449607126,535.062,,5.49665444210841,286291.343844,1254.44991405688
536.062,10.4182,,,2.34355427668144,536.062,,5.49224664775189,287362.467844,1256.29039266641
537.062,10.4083,,,2.34260356477635,537.062,,5.48779146170288,288435.591844,1258.12335570592
538.062,10.3993,,,2.34173849618976,538.062,,5.48373918453706,289510.715844,1260.00049873685
539.062,10.3891,,,2.34075717960757,539.062,,5.47914417388439,290587.839844,1261.81324675362
540.062,10.3799,,,2.33987124377997,540.062,,5.47499743746842,291666.963844,1263.6755436583
541.062,10.3703,,,2.33894595142761,541.062,,5.47066816369962,292748.087844,1265.51477437133
542.063,10.3604,,,2.3379908461246,542.063,,5.46620119656242,293832.295969,1267.33833202284
543.063,10.3507,,,2.33705415027462,543.063,,5.46182210131583,294917.421969,1269.16763801059
544.062,10.3417,,,2.33618426562446,544.062,,5.45775692295129,296003.459844,1271.02908392417
545.062,10.3323,,,2.3352749108167,545.062,,5.45350890908996,297092.583844,1272.86961343957
546.062,10.3224,,,2.3343162911555,546.062,,5.44903254715397,298183.707844,1274.68142258095
547.062,10.3131,,,2.33341493178648,547.062,,5.44482524388413,299276.831844,1276.52263941298
548.063,10.3019,,,2.33232834424324,548.063,,5.43975550536043,300373.051969,1278.26286933098
549.063,10.2933,,,2.33149319814125,549.063,,5.43586053297893,301470.177969,1280.13664985103
550.063,10.284,,,2.33058928940364,550.063,,5.43164643588298,302569.303969,1281.97093629724
551.063,10.2747,,,2.32968456287576,551.063,,5.42743016250164,303670.429969,1283.80296427201
552.063,10.2648,,,2.32872056659867,552.063,,5.42293947729964,304773.555969,1285.60046215816
553.062,10.2565,,,2.32791165094005,553.062,,5.41917265458245,305877.575844,1287.47947349221
554.062,10.2463,,,2.32691666480728,554.062,,5.41454116495785,306984.699844,1289.25610113645
555.063,10.2376,,,2.32606721714125,555.063,,5.41058869865924,308094.933969,1291.11384774807
556.062,10.2276,,,2.32508994833412,556.062,,5.40604326784434,309204.947844,1292.89416685057
557.062,10.2181,,,2.32416065751173,557.062,,5.40172276192533,310318.071844,1294.7015841948
558.062,10.2084,,,2.3232109107877,558.062,,5.39730893600302,311433.195844,1296.49572729601
559.062,10.1996,,,2.322348503835,559.062,,5.39330257326464,312550.319844,1298.336799251
560.062,10.1897,,,2.32137740617318,560.062,,5.38879306189134,313669.443844,1300.11527285617
561.062,10.1807,,,2.32049377103734,561.062,,5.38469134142309,314790.567844,1301.94087616575
562.063,10.1707,,,2.31951103758364,562.063,,5.38013145347233,315914.815969,1303.71133231737
563.062,10.1612,,,2.31857654541209,563.062,,5.37579719693507,317038.815844,1305.50234681282
564.062,10.1535,,,2.31781847363464,564.062,,5.37228247672199,318165.939844,1307.3933238753
565.063,10.1437,,,2.31685282312505,565.063,,5.36780700402254,319296.193969,1309.16780679351
566.062,10.1335,,,2.31584676697723,566.062,,5.36314624811889,320426.187844,1310.91285260867
567.062,10.1248,,,2.31498785971109,567.062,,5.35916879060973,321559.311844,1312.74164570349
568.063,10.1164,,,2.31415786934666,568.063,,5.35532664425908,322695.571969,1314.58746173467
569.063,10.1051,,,2.31304024689766,569.063,,5.3501551837684,323832.697969,1316.26562202032
570.063,10.0974,,,2.31227796496495,570.063,,5.34662938726243,324971.823969,1318.14411354181
571.062,10.0875,,,2.31129703359607,571.062,,5.34209397750998,326111.807844,1319.89390659944
572.063,10.0787,,,2.31042428607213,572.063,,5.33806038167193,327256.075969,1321.70824836328
573.063,10.0691,,,2.309471328357,573.063,,5.33365781650304,328401.201969,1323.47256784225
574.062,10.0602,,,2.30858704518968,574.062,,5.32957414521762,329547.179844,1325.27209633568
575.062,10.0519,,,2.30776167136286,575.062,,5.3257639318115,330696.303844,1327.10604225727
576.063,10.0422,,,2.30679621376551,576.063,,5.32130877184289,331848.579969,1328.8599472904
577.063,10.0335,,,2.30592949424444,577.063,,5.3173108324264,333001.705969,1330.66659173718
578.063,10.0244,,,2.30502212102746,578.063,,5.31312697842594,334156.831969,1332.4480023475
579.063,10.0163,,,2.30421376598587,579.063,,5.30940107935876,335313.957969,1334.28493597307
580.062,10.0066,,,2.30324487528983,580.062,,5.30493695554887,336471.923844,1336.02482885037
581.064,9.9979,,,2.30237507094096,581.064,,5.30093096729038,337635.372096,1337.82726822124
582.064,9.9876,,,2.30134432355791,582.064,,5.29618569557223,338798.500096,1339.52968234741
583.064,9.9787,,,2.30045282131769,583.064,,5.29208318310853,339963.628096,1341.31122380878
584.064,9.9695,,,2.29953043226482,584.064,,5.28784020891202,341130.756096,1343.07294239032
585.064,9.9597,,,2.29854695066095,585.064,,5.28331808439274,342299.884096,1344.7970731415
586.064,9.9506,,,2.29763285085998,586.064,,5.27911671735094,343471.012096,1346.5598991064
,,,,,,,,,
,,,,,,,,,
,,,mean,2.57811823068468,293.063173764906,,6.67427255907257,114600.059889341,727.416141320844
,,,,,,,,,
,,,,,,k,-0.000979847264733058,,
,,,,,,dk,1.14118642948154E-06,,
