t (s),V (mV),,,lnV,t,,(lnV)^2,t^2,t*lnV
310.056,7.0296,,,1.9501298051995,310.056,,3.80300625712743,96134.723136,604.649446880935
311.056,7.0175,,,1.9484070292539,311.056,,3.79628995164601,96755.835136,606.063696891601
312.057,7.0055,,,1.94669555482915,312.057,,3.78962358319157,97379.571249,607.47997475332
313.057,6.9944,,,1.94510982888454,313.057,,3.78345224642326,98004.685249,608.930247701109
314.057,6.9827,,,1.94343566146315,314.057,,3.77694217024672,98631.799249,610.349573532133
315.057,6.9704,,,1.94167261193494,315.057,,3.77009253193825,99260.913249,611.737548098386
316.057,6.9582,,,1.93992082020858,316.057,,3.76329278867871,99892.027249,613.125554672662
317.056,6.9472,,,1.93833870070184,317.056,,3.75715691863848,100524.507136,614.561915089721
318.056,6.9355,,,1.93665314922121,318.056,,3.75062542038842,101159.619136,615.964154028701
319.056,6.9233,,,1.93489253457183,319.056,,3.74380912034178,101796.731136,617.339072510349
320.057,6.9126,,,1.93334583328993,320.057,,3.73782611109952,102436.483249,618.780867365274
321.057,6.9005,,,1.93159387274596,321.057,,3.73105488922973,103077.597249,620.151734002199
322.057,6.8892,,,1.92995496797945,322.057,,3.72472617842858,103720.711249,621.555507122559
323.056,6.8767,,,1.92813888571305,323.056,,3.71771956259875,104365.179136,622.896835862914
324.056,6.8649,,,1.92642147247145,324.056,,3.71109968959907,105012.291136,624.268436683208
325.057,6.8537,,,1.9247886524332,325.057,,3.70481135653562,105662.053249,625.666024993979
326.057,6.8432,,,1.92325545849051,326.057,,3.69891155861353,106313.167249,627.090905029039
327.057,6.8313,,,1.92151499222059,327.057,,3.6922198653285,106966.281249,628.44492881069
328.057,6.8195,,,1.91978615538479,328.057,,3.68557888240712,107621.395249,629.799286777069
329.057,6.8085,,,1.91817183158249,329.057,,3.67938317547654,108278.509249,631.18786838504
330.057,6.796,,,1.91633420380969,330.057,,3.6723367806909,108937.623249,632.499518306814
331.056,6.7863,,,1.91490587404976,331.056,,3.66686450647028,109598.075136,633.941079039418
332.056,6.7749,,,1.91322460650923,332.056,,3.6604283949524,110261.187136,635.297709939029
333.056,6.763,,,1.9114665785928,333.056,,3.65370448107728,110926.299136,636.625412799805
334.057,6.7525,,,1.90991280668463,334.057,,3.64776692913797,111594.079249,638.019742462649
335.056,6.7408,,,1.90817861224262,335.056,,3.64114561622015,112262.523136,639.346693103562
336.056,6.7305,,,1.90664943510201,336.056,,3.63531206837482,112933.635136,640.740982562641
337.056,6.7193,,,1.90498398244267,337.056,,3.62896397336313,113606.747136,642.086281186196
338.056,6.7077,,,1.90325612024173,338.056,,3.6223838592376,114281.859136,643.407150984438
339.056,6.6972,,,1.90168952860025,339.056,,3.61642306318785,114958.971136,644.779244809087
340.056,6.6861,,,1.90003074451184,340.056,,3.61011683009023,115638.083136,646.116854855719
341.056,6.6755,,,1.89844410784801,341.056,,3.60409003062284,116319.195136,647.475753646212
342.056,6.6641,,,1.89673491075435,342.056,,3.59760332167433,117002.307136,648.789556632991
343.056,6.6529,,,1.89505284983362,343.056,,3.59122530366252,117687.419136,650.109250452522
344.056,6.6421,,,1.89342817854733,344.056,,3.58507026731707,118374.531136,651.445325398281
345.056,6.6303,,,1.89165005204285,345.056,,3.57833991939372,119063.643136,652.725200357698
346.056,6.6205,,,1.89017089579767,346.056,,3.57274601532058,119754.755136,654.10497951616
347.056,6.6093,,,1.88847774810449,347.056,,3.56634820508581,120447.867136,655.407533346153
348.056,6.5978,,,1.88673626013114,348.056,,3.55977371529365,121142.979136,656.689875756205
349.056,6.5878,,,1.88521945362749,349.056,,3.55405238833555,121840.091136,658.047161605399
350.056,6.5774,,,1.883639530472,350.056,,3.54809788075679,122539.203136,659.379319478907
351.056,6.5661,,,1.88192004893601,351.056,,3.54162307058732,123240.315136,660.659324699281
352.056,6.5558,,,1.88035015400991,352.056,,3.53571670168508,123943.427136,661.988553820112
353.056,6.5446,,,1.87864028213901,353.056,,3.52928930967534,124648.539136,663.265223450871
354.056,6.5341,,,1.87703461762252,354.056,,3.52325895575333,125355.651136,664.57536857696
355.055,6.5253,,,1.87568692916334,355.055,,3.5182014562342,126064.053025,665.97202263409
356.056,6.5122,,,1.87367734075933,356.056,,3.51066677727496,126775.875136,667.134059241405
357.056,6.5018,,,1.8720790616424,357.056,,3.50468001303988,127488.987136,668.437061433788
358.056,6.491,,,1.87041660205133,358.056,,3.49845826522925,128204.099136,669.713886864092
359.056,6.4809,,,1.8688593896089,359.056,,3.49263541812936,128921.211136,671.025176995414
360.056,6.4703,,,1.86722247528948,360.056,,3.48651977222616,129640.323136,672.304655562828
361.056,6.46,,,1.86562931779451,361.056,,3.48057275141441,130361.435136,673.596658965615
362.056,6.4485,,,1.86384754562231,362.056,,3.47392767332231,131084.547136,674.817186977831
363.056,6.4375,,,1.86214026598985,363.056,,3.46756637022077,131809.659136,676.061196409213
364.055,6.4279,,,1.86064789081586,364.055,,3.46201057359751,132536.043025,677.378167890968
365.056,6.4181,,,1.85912212374422,365.056,,3.45633507099521,133265.883136,678.683686005569
366.056,6.4066,,,1.85732870899263,366.056,,3.44966993324824,133996.995136,679.886317899007
367.056,6.3954,,,1.85557898194101,367.056,,3.44317335822123,134730.107136,681.101398795339
368.056,6.3855,,,1.85402979495418,368.056,,3.43742648057784,135465.219136,682.386790211656
369.055,6.3762,,,1.85257230862457,369.055,,3.43202415868256,136201.593025,683.70107335944
370.056,6.3663,,,1.85101845310298,370.056,,3.42626931372774,136941.443136,684.980484681475
371.056,6.3534,,,1.84899010268233,371.056,,3.4187643998172,137682.555136,686.078871540893
372.056,6.3422,,,1.84722571141204,372.056,,3.41224282890171,138425.667136,687.271409285117
373.056,6.3303,,,1.84534762839798,373.056,,3.40530786963406,139170.779136,688.418004859638
374.056,6.3196,,,1.84365591501656,374.056,,3.39906713297554,139917.891136,689.630556947433
375.056,6.3107,,,1.84224660542406,375.056,,3.39387255519647,140667.003136,690.945642843926
376.056,6.303,,,1.84102571053097,376.056,,3.38937566683607,141418.115136,692.328764599436
377.056,6.2921,,,1.83929487826745,377.056,,3.38300564922086,142171.227136,693.517169620011
,,,,,,,,,
,,,mean,2.16053662030895,188.556203703704,,4.70380489463686,47460.4303582196,386.713239253681
,,,,,,,,,
,,,,,,k,-0.00173590022387863,,
,,,,,,dk,1.89340886727076E-06,,
