t (s),V (mV),,,lnV,t,,(lnV)^2,t^2,t*lnV
310.144,13.3769,,,2.59352933876783,310.144,,6.72639443104949,96189.300736,804.367563242809
311.144,13.3671,,,2.59279646407155,311.144,,6.72259350410193,96810.588736,806.733063017078
312.145,13.3603,,,2.59228762294621,312.145,,6.7199551200801,97434.501025,809.169620064544
313.145,13.3523,,,2.59168865465116,313.145,,6.71685008264753,98059.791025,811.574343760737
314.145,13.3462,,,2.59123170013265,314.145,,6.71448172377237,98687.081025,814.022482438173
315.145,13.3382,,,2.59063209884953,315.145,,6.71137467158953,99316.371025,816.424752791935
316.145,13.3308,,,2.59007714739354,316.145,,6.70849962945026,99947.661025,818.839939762731
317.145,13.3235,,,2.58952939335892,317.145,,6.7056624790698,100580.951025,821.256299456814
318.145,13.3167,,,2.58901888666995,318.145,,6.70301879553372,101216.241025,823.683413699612
319.144,13.3084,,,2.58839541481303,319.144,,6.69979082342512,101852.892736,826.07086626509
320.144,13.3018,,,2.58789936441617,320.144,,6.69722312034559,102492.180736,828.500454121649
321.144,13.2947,,,2.58736545956638,321.144,,6.69446002135714,103133.468736,830.916893146985
322.144,13.2871,,,2.58679363973423,322.144,,6.69150133456948,103776.756736,833.320050278545
323.145,13.2793,,,2.58620643181565,323.145,,6.68846370796463,104422.691025,835.719677409068
324.145,13.2719,,,2.58564901820032,324.145,,6.6855808453203,105069.981025,838.125201004544
325.144,13.2651,,,2.58513652619679,325.144,,6.68293085907683,105718.620736,840.541630673731
326.144,13.2578,,,2.58458605847386,326.144,,6.68008509365743,106369.908736,842.947235454898
327.144,13.25,,,2.58399755243223,327.144,,6.67704335097576,107023.196736,845.33929529289
328.144,13.2427,,,2.58344645721092,328.144,,6.67419559727568,107678.484736,847.742454255022
329.144,13.2353,,,2.58288750259255,329.144,,6.67130785104878,108335.772736,850.141924153322
330.144,13.2278,,,2.58232067556164,330.144,,6.66838007143314,108995.060736,852.537677112623
331.145,13.2201,,,2.58173839869145,331.145,,6.6653731592779,109657.011025,854.929762034681
332.145,13.2135,,,2.58123903423582,332.145,,6.66279495186269,110320.301025,857.345639026258
333.145,13.2061,,,2.58067884405932,333.145,,6.65990329617537,110985.591025,859.740253504143
334.144,13.1988,,,2.58012591636893,334.144,,6.65704974431863,111652.212736,862.133594199181
335.144,13.1923,,,2.57963332605391,335.144,,6.65450809688795,112321.500736,864.548631427011
336.144,13.1847,,,2.57905706641784,336.144,,6.65153535183979,112992.788736,866.934558533958
337.145,13.1774,,,2.57850324102558,337.145,,6.64867896397944,113666.751025,869.32947519557
338.145,13.17,,,2.57794151575519,338.145,,6.64578245865417,114342.041025,871.718033845039
339.145,13.1626,,,2.57737947477217,339.145,,6.64288495697684,115019.331025,874.105361971606
340.144,13.1555,,,2.5768399221318,340.144,,6.6401039842922,115697.940736,876.496638473598
341.145,13.1485,,,2.57630768367641,341.145,,6.63736128097011,116379.911025,878.894484747789
342.144,13.1407,,,2.57571428408807,342.144,,6.63430407325532,117062.516736,881.265188015029
343.144,13.1351,,,2.57528803635557,343.144,,6.63210847019614,117747.804736,883.694637947197
344.144,13.1277,,,2.57472450160712,344.144,,6.62920625917603,118435.092736,886.075988881081
345.144,13.1193,,,2.57408442843405,345.144,,6.62591064470665,119124.380736,888.429795967442
346.145,13.1121,,,2.57353546801403,346.145,,6.62308480512621,119816.361025,890.816434575717
347.145,13.1059,,,2.57306251049511,347.145,,6.62065068291539,120509.651025,893.225785205824
348.145,13.0989,,,2.57252825721582,348.145,,6.61790163417388,121204.941025,895.612850108403
349.144,13.0916,,,2.57197080316271,349.144,,6.61503381232144,121901.532736,897.988174099441
350.144,13.0847,,,2.57144360870361,350.144,,6.61232223274267,122600.820736,900.375550925918
351.145,13.0768,,,2.57083966777973,351.145,,6.60921659742978,123302.811025,902.737495142513
352.145,13.071,,,2.57039603580341,352.145,,6.60693578087391,124006.101025,905.152112027993
353.145,13.0645,,,2.56989862805273,353.145,,6.6043789584673,124711.391025,907.546851003681
354.145,13.0567,,,2.56930141198059,354.145,,6.60130974560544,125418.681025,909.905248545865
355.144,13.0496,,,2.56875748195794,355.144,,6.59851500111492,126127.260736,912.278807172472
356.144,13.0429,,,2.56824392441097,356.144,,6.59587685527384,126838.548736,914.664664215419
357.144,13.0359,,,2.56770708988115,357.144,,6.59311969942592,127551.836736,917.041180908513
358.144,13.0292,,,2.56719299247523,358.144,,6.5904798606139,128267.124736,919.424767097047
359.144,13.0219,,,2.56663255547325,359.144,,6.58760267481515,128984.412736,921.790682502885
360.144,13.0156,,,2.56614863803702,360.144,,6.58511883249925,129703.700736,924.183035097204
361.145,13.0084,,,2.56559530264018,361.145,,6.58227925692934,130425.711025,926.551915571987
362.144,13.0019,,,2.56509550062826,362.144,,6.57971492734333,131148.276736,928.93394497952
363.144,12.9952,,,2.56458005850984,363.144,,6.57707087650634,131873.564736,931.311860767498
364.144,12.9881,,,2.5640335536258,364.144,,6.57426806411897,132600.852736,933.677434351515
365.144,12.9817,,,2.56354067342422,365.144,,6.5717407843003,133330.140736,936.061495656813
366.144,12.9743,,,2.56297047769294,366.144,,6.56881766952559,134061.428736,938.416262584405
367.144,12.9672,,,2.56242309221583,367.144,,6.56601210352093,134794.716736,940.778263768488
368.144,12.9601,,,2.56187540694374,368.144,,6.56320560070317,135530.004736,943.139059813897
369.145,12.954,,,2.56140462076073,369.145,,6.5607936312544,136268.031025,945.529708730718
370.145,12.9462,,,2.56080230879126,370.145,,6.55770846471063,137007.321025,947.86817058754
371.144,12.9401,,,2.56033101701816,371.144,,6.55529491670527,137747.868736,950.25149498019
372.144,12.9331,,,2.55978991656126,372.144,,6.5525244169287,138491.156736,952.610458708773
373.145,12.9249,,,2.55915568342066,373.145,,6.54927781198424,139237.191025,954.93614749
374.145,12.9184,,,2.55865265167648,374.145,,6.54670339193111,139984.481025,957.307096361498
375.145,12.9116,,,2.55812613211341,375.145,,6.54400930780152,140733.771025,959.668227831686
376.145,12.9052,,,2.55763033091953,376.145,,6.54147290963954,141485.061025,962.039860823726
377.144,12.8985,,,2.55711102553692,377.144,,6.5388167969225,142237.596736,964.399080615098
378.145,12.8914,,,2.55656042237992,378.145,,6.53600119327941,142993.641025,966.750540920856
379.144,12.8849,,,2.55605608311185,379.144,,6.53342270001311,143750.172736,969.11332757536
380.145,12.8774,,,2.55547383694502,380.145,,6.53044653131051,144510.221025,971.450601745465
381.144,12.871,,,2.55497671866724,381.144,,6.52790603293162,145270.748736,973.814046459707
382.144,12.8649,,,2.5545026726759,382.144,,6.52548390470833,146034.036736,976.18786934706
383.145,12.857,,,2.55388841010211,383.145,,6.52234601125389,146800.091025,978.509574888574
384.144,12.8517,,,2.55347609831077,384.144,,6.52024018464437,147566.612736,980.902522309491
385.145,12.8425,,,2.55275998335929,385.145,,6.5165835326405,148336.671025,983.182743790912
386.144,12.8395,,,2.55252635669363,386.144,,6.51539080161567,149107.188736,985.642737479106
387.144,12.8305,,,2.55182514902953,387.144,,6.51181159121958,149880.476736,987.923795495888
388.145,12.8252,,,2.55141198547715,388.145,,6.50970311963645,150656.541025,990.317805103028
389.144,12.817,,,2.55077241474769,389.144,,6.50643991183775,151433.052736,992.617780564574
390.144,12.8109,,,2.55029637105193,390.144,,6.50401158020066,152212.340736,994.982827387686
391.145,12.8035,,,2.54971857104835,391.145,,6.50106479154885,152994.411025,997.309670472708
392.144,12.7971,,,2.54921858275641,392.144,,6.49851538267061,153776.916736,999.66077191643
393.145,12.7908,,,2.54872616250095,393.145,,6.49600505141684,154562.991025,1002.01894715644
394.144,12.7842,,,2.54821003345724,394.144,,6.49337437461214,155349.492736,1004.36169542697
395.144,12.7762,,,2.54758406514209,395.144,,6.49018456896591,156138.780736,1006.66255783651
396.145,12.7699,,,2.54709083916022,396.145,,6.48767174293393,156930.861025,1009.01730047913
397.144,12.7627,,,2.54652685427887,397.144,,6.48479901956343,157723.356736,1011.33786101573
398.145,12.7562,,,2.5460174279211,398.145,,6.482204743278,158519.441025,1013.68410883965
399.144,12.7493,,,2.54547636813648,399.144,,6.4794499407413,159315.932736,1016.01161948347
400.144,12.7426,,,2.54495071095485,400.144,,6.47677412118958,160115.220736,1018.34675728432
401.144,12.7354,,,2.54438551743953,401.144,,6.47389766135601,160916.508736,1020.66498400776
402.145,12.7304,,,2.54399283391384,402.145,,6.47189953900496,161720.601025,1023.05399819428
403.145,12.7225,,,2.54337207948085,403.145,,6.46874153468275,162525.891025,1025.34773698231
404.144,12.7166,,,2.54290822658466,404.144,,6.46638224883192,163332.372736,1027.70110232483
405.144,12.7087,,,2.54228679830226,405.144,,6.46322216482195,164141.660736,1029.99224261137
406.145,12.7023,,,2.5417830794297,406.145,,6.46066122287511,164953.761025,1032.33248879497
407.145,12.695,,,2.54120821515664,407.145,,6.45773919277961,165767.051025,1034.64021875995
408.144,12.6894,,,2.54076699928462,408.144,,6.45549694465378,166581.524736,1036.99880615602
409.144,12.6837,,,2.54031770455155,409.144,,6.45321404005804,167398.812736,1039.35574691104
410.145,12.6761,,,2.53971833072151,410.145,,6.45016919940284,168218.921025,1041.65277475377
411.145,12.669,,,2.53915806461992,411.145,,6.44732367712436,169040.211025,1043.96214247816
412.144,12.6622,,,2.53862117729019,412.144,,6.44459748178625,169862.676736,1046.27748649309
413.144,12.6566,,,2.53817881824543,413.144,,6.44235171338975,170687.964736,1048.63334968519
414.145,12.6476,,,2.53746747385363,414.145,,6.4387411808651,171516.081025,1050.87946695911
415.145,12.643,,,2.53710370232976,415.145,,6.43689519637538,172345.371025,1053.26591650369
416.144,12.635,,,2.53647074084016,416.144,,6.43368381913822,173175.828736,1055.53707997619
417.144,12.629,,,2.53599575666403,417.144,,6.43127447781798,174009.116736,1057.87541391786
418.144,12.6233,,,2.53554431262949,418.144,,6.42898496130773,174844.404736,1060.22264106014
419.145,12.6153,,,2.53491036302309,419.145,,6.42577054856188,175682.531025,1062.49500410931
420.145,12.6102,,,2.53450601027928,420.145,,6.42372071614182,176521.821025,1064.86002768879
421.144,12.6045,,,2.53405389305425,421.144,,6.42142913290338,177362.268736,1067.20159273644
422.144,12.5973,,,2.53348250528068,422.144,,6.41853360456328,178205.556736,1069.49443870921
423.145,12.5957,,,2.53335548587036,423.145,,6.41789001778944,179051.691025,1071.97670706861
424.144,12.5843,,,2.53245000526838,424.144,,6.41330302918382,179898.132736,1074.12347503455
425.144,12.5777,,,2.53192540466816,425.144,,6.41064625480403,180747.420736,1076.43289424224
426.145,12.5712,,,2.53140848343942,426.145,,6.40802891002906,181599.561025,1078.74706817529
427.145,12.5658,,,2.53097883789038,427.145,,6.40585387784896,182452.851025,1081.09495571069
428.145,12.5588,,,2.53042161507441,428.145,,6.40303355003578,183308.141025,1083.38736238603
429.144,12.5524,,,2.52991188235446,429.144,,6.40045413247829,184164.572736,1085.69650484112
430.144,12.5456,,,2.52937000649452,430.144,,6.39771262975409,185023.860736,1087.99333207358
431.145,12.5401,,,2.52893150965464,431.145,,6.39549458052408,185886.011025,1090.33617573005
432.145,12.533,,,2.52836516562939,432.145,,6.39263041076811,186749.301025,1092.62036450091
433.145,12.5265,,,2.52784640027926,433.145,,6.3900074234048,187614.591025,1094.92402904896
434.145,12.5198,,,2.52731139110347,434.145,,6.38730286760133,188481.881025,1097.21960389061
435.145,12.5127,,,2.52674412852958,435.145,,6.38443589105871,189351.171025,1099.500073809
436.145,12.5065,,,2.52624850915511,436.145,,6.3819315300084,190222.461025,1101.81065602545
437.145,12.5007,,,2.52578464274031,437.145,,6.37958806150282,191095.751025,1104.13412765071
438.145,12.4937,,,2.52522451725756,438.145,,6.3767588625587,191971.041025,1106.41449611382
439.145,12.4863,,,2.52463204326105,439.145,,6.37376695386047,192848.331025,1108.67953863787
440.144,12.4806,,,2.5241754387087,440.144,,6.37146164538026,193726.740736,1111.000674295
441.145,12.4747,,,2.52370259325223,441.145,,6.36907477918803,194608.911025,1113.31878050026
442.145,12.4681,,,2.52317338240549,442.145,,6.36640391767956,195492.201025,1115.60849516368
443.145,12.461,,,2.52260376696073,443.145,,6.36352976508447,196377.491025,1117.87924630981
444.145,12.455,,,2.52212214871414,444.145,,6.36110013303445,197264.781025,1120.18794174064
445.144,12.4482,,,2.52157603414501,445.144,,6.35834569597449,198153.180736,1122.46444214345
446.145,12.4416,,,2.52104569640387,446.145,,6.35567140335649,199045.361025,1124.75193222211
447.145,12.435,,,2.52051507725537,447.145,,6.35299625467163,199938.651025,1127.03571421935
448.145,12.4291,,,2.52004049743058,448.145,,6.35060410869017,200833.941025,1129.34354872103
449.145,12.4209,,,2.51938053764808,449.145,,6.34727829347991,201731.231025,1131.56717158195
450.144,12.4146,,,2.51887319935127,450.144,,6.34472219441012,202629.620736,1133.85565744878
451.145,12.4083,,,2.51836560353167,451.145,,6.34216531305141,203531.811025,1136.14805020529
452.144,12.4012,,,2.51779324212222,452.144,,6.33928281007632,204434.196736,1138.40510766611
453.145,12.395,,,2.51729316548715,453.145,,6.33676488100834,205340.391025,1140.69881147468
454.144,12.3879,,,2.51672018975032,454.144,,6.33388051349687,206246.772736,1142.95337385397
455.144,12.3823,,,2.51626803352264,455.144,,6.33160481652789,207156.060736,1145.26429784963
456.145,12.3758,,,2.51574295282991,456.145,,6.32896260471334,208068.261025,1147.5435692186
457.144,12.3689,,,2.51518525763224,457.144,,6.32615688021057,208980.636736,1149.80184941503
458.145,12.3614,,,2.51457871422355,458.145,,6.32310611002618,209896.841025,1152.04166502795
459.144,12.3547,,,2.51403655747843,459.144,,6.32037981233798,210813.212736,1154.30480114688
460.144,12.3486,,,2.51354269632433,460.144,,6.3178968862454,211732.500736,1156.59159045746
461.145,12.3425,,,2.51304859115088,461.145,,6.31541322148543,212654.711025,1158.87979256627
462.144,12.3361,,,2.5125299231435,462.144,,6.31280661469148,213577.076736,1161.15062880123
463.144,12.3291,,,2.51196232181143,463.144,,6.30995470620025,214502.364736,1163.40027757303
464.144,12.322,,,2.51138628259238,464.144,,6.30706106039317,215429.652736,1165.64487474756
465.145,12.3164,,,2.51093170761215,465.145,,6.30477804029207,216359.871025,1167.94732913725
466.145,12.3083,,,2.51027383155339,466.145,,6.30147470938171,217291.161025,1170.15159520945
467.144,12.3026,,,2.50981062215414,467.144,,6.29914935907776,218223.516736,1172.44297327557
468.144,12.2955,,,2.50923334177906,468.144,,6.2962519634957,219158.804736,1174.68253355382
469.145,12.29,,,2.50878592357794,469.145,,6.29400681034284,220097.031025,1176.98437211697
470.144,12.2831,,,2.50822433385737,470.144,,6.29118930895423,221035.380736,1179.22662121704
471.145,12.2763,,,2.50767057438655,471.145,,6.28841170964418,221977.611025,1181.47645276935
472.144,12.27,,,2.50715725872282,472.144,,6.28583751996653,222919.956736,1183.73925676243
473.144,12.2637,,,2.50664367943079,473.144,,6.28326253563032,223865.244736,1186.0034170606
474.145,12.2571,,,2.50610536092899,474.145,,6.28056408007704,224813.481025,1188.25732635768
475.144,12.2509,,,2.50559940367975,475.144,,6.27802837172031,225761.820736,1190.52052306201
476.145,12.2439,,,2.50502785378421,476.145,,6.27516454823475,226714.061025,1192.75648744008
477.144,12.2372,,,2.5044804927451,477.144,,6.27242253854076,227666.396736,1194.99784023037
478.144,12.2304,,,2.50392465562376,478.144,,6.26963868104058,228621.684736,1197.23655053857
479.145,12.2246,,,2.50345031498923,479.145,,6.26726347961967,229579.931025,1199.51570117551
480.144,12.2191,,,2.50300030127667,480.144,,6.26501050819111,230538.260736,1201.80057665619
481.145,12.2123,,,2.50244364057155,481.145,,6.26222417423698,231500.511025,1204.0382454428
482.144,12.2066,,,2.50197678906689,482.144,,6.25988785302947,232462.836736,1206.31309698787
483.144,12.2017,,,2.501575286294,483.144,,6.25787891299689,233428.124736,1208.62109012123
484.145,12.1948,,,2.5010096313694,484.145,,6.25504917620249,234396.381025,1210.85130797934
485.144,12.1903,,,2.50064055352669,485.144,,6.25320317794228,235364.700736,1213.17076070015
486.145,12.1834,,,2.50007436946893,486.145,,6.25037185287547,236336.961025,1215.39865434547
487.144,12.1777,,,2.49960641029599,487.144,,6.24803220639278,237309.276736,1217.66826513723
488.145,12.1711,,,2.49906428911041,488.145,,6.24532232110693,238285.541025,1219.9057374078
489.144,12.1656,,,2.49861229684411,489.144,,6.24306340994061,239261.852736,1222.18121332752
490.145,12.158,,,2.49798738932653,490.145,,6.23994099723438,240242.121025,1224.37602894145
491.144,12.1523,,,2.49751845228302,491.144,,6.23759841949416,241222.428736,1226.64120272809
492.145,12.1462,,,2.49701636366618,492.145,,6.23509072041666,242206.701025,1228.89411829649
493.144,12.1404,,,2.49653873401771,493.144,,6.23270565045074,243191.004736,1231.15309744843
494.145,12.1345,,,2.49605263519825,494.145,,6.23027875768015,244179.281025,1233.41192942004
495.144,12.1293,,,2.4956240131292,495.144,,6.22813921490707,245167.580736,1235.69325635684
496.145,12.1228,,,2.49508797706175,496.145,,6.2254640132781,246159.861025,1237.9254243793
497.145,12.1175,,,2.49465068873739,497.145,,6.22328205881795,247153.151025,1240.20311665235
498.144,12.1119,,,2.49418844038624,498.144,,6.22097597615635,248147.444736,1242.46500644776
499.145,12.105,,,2.49361859039002,499.145,,6.21813367433872,249145.731025,1244.67725130023
500.144,12.0989,,,2.4931145393793,500.144,,6.21562010646448,250144.020736,1246.91627818332
501.145,12.093,,,2.49262677280314,501.145,,6.21318822849499,251146.311025,1249.16744405643
502.144,12.0862,,,2.4920643058746,502.144,,6.21038450461425,252148.596736,1251.37513880909
503.145,12.0793,,,2.49149324380781,503.145,,6.20753858393995,253154.891025,1253.58236815568
504.144,12.0725,,,2.49093013876556,504.144,,6.20473295621061,254161.172736,1255.78748387782
505.144,12.0652,,,2.49032527581486,505.144,,6.20171997936236,255170.460736,1257.97287112622
506.145,12.0601,,,2.48990248313863,506.145,,6.19961437553989,256182.761025,1260.2516923282
507.144,12.053,,,2.48931359160621,507.144,,6.19668215735539,257195.036736,1262.44045210154
508.145,12.0467,,,2.4887907635093,508.145,,6.19407946452921,258211.341025,1264.66658252343
509.145,12.0402,,,2.48825105103839,509.145,,6.19139329299365,259228.631025,1266.88058138094
510.144,12.0343,,,2.48776090585422,510.144,,6.18895432469662,260246.900736,1269.1162995561
511.145,12.0285,,,2.48727883393306,511.145,,6.18655599773138,261269.211025,1271.36013957071
512.145,12.0224,,,2.48677157639751,512.145,,6.18403287317857,262292.501025,1273.5876289941
513.145,12.0172,,,2.48633895687963,513.145,,6.18188140849726,263317.791025,1275.852404028
514.144,12.0101,,,2.4857479624519,514.144,,6.17894293283377,264344.052736,1278.03240040687
515.145,12.0039,,,2.48523159698694,515.145,,6.17637609066226,265374.371025,1280.25463102984
516.145,11.9981,,,2.48474830391862,516.145,,6.17397413382647,266405.661025,1282.49041332608
517.145,11.9923,,,2.48426477716517,517.145,,6.17157148306351,267438.951025,1284.72510818708
518.145,11.9865,,,2.48378101650049,518.145,,6.16916813792821,268474.241025,1286.95871479465
519.144,11.9797,,,2.48321355063753,519.144,,6.16634953806983,269510.492736,1289.14541553217
520.144,11.9734,,,2.48268752267912,520.144,,6.16373733526658,270549.780736,1291.35501879641
521.145,11.9686,,,2.48228655366531,521.145,,6.1617465345076,271592.111025,1293.63122600991
522.144,11.9624,,,2.4817683972875,522.144,,6.15917437777495,272634.356736,1295.84047803328
523.144,11.9555,,,2.48119142354052,523.144,,6.15631088025103,273679.644736,1298.02040607668
524.145,11.9507,,,2.48078985406779,524.145,,6.15431830004568,274727.981025,1300.29359806036
525.145,11.9443,,,2.48025417713512,525.145,,6.15166078319622,275777.271025,1302.49307985162
526.144,11.9381,,,2.47973496632387,526.144,,6.14908550320926,276827.508736,1304.69767412151
527.144,11.9324,,,2.4792573893893,527.144,,6.14671720284145,277880.796736,1306.92565727223
528.144,11.9271,,,2.47881312189944,528.144,,6.14451449330085,278936.084736,1309.17027745246
529.145,11.9214,,,2.47833510440496,529.145,,6.14214488972595,279994.431025,1311.39862882036
530.145,11.9152,,,2.47781489597424,530.145,,6.13956665871185,281053.721025,1313.60117802627
531.145,11.9094,,,2.47732800426445,531.145,,6.13715404071288,282115.011025,1315.82038282504
532.144,11.903,,,2.47679046918574,532.144,,6.13449102824933,283177.236736,1318.00918743438
533.144,11.8978,,,2.47635350907661,533.144,,6.13232670191604,284242.524736,1320.25301524314
534.144,11.8914,,,2.47581544977622,534.144,,6.12966214135063,285309.812736,1322.44196760527
535.144,11.8854,,,2.47531075611455,535.144,,6.1271633393364,286379.100736,1324.64769927017
536.144,11.8793,,,2.47479738963957,536.144,,6.12462211976685,287450.388736,1326.84777167092
537.145,11.874,,,2.47435113584848,537.145,,6.12241354347468,288524.751025,1329.08534086533
538.145,11.8673,,,2.47378671855222,538.145,,6.11962072888537,289600.041025,1331.25595365529
539.144,11.8626,,,2.47339059382675,539.144,,6.11766102963066,290676.252736,1333.51369831813
540.144,11.8564,,,2.47286780617624,540.144,,6.11507518682291,291755.540736,1335.70470829926
541.145,11.8506,,,2.47237849921073,541.145,,6.1126554433595,292837.911025,1337.91526295539
542.145,11.8443,,,2.47184673919921,542.145,,6.11002630208978,293921.201025,1340.09935042316
543.144,11.8378,,,2.47129780138008,543.144,,6.10731282310602,295005.404736,1342.27057303278
544.144,11.8319,,,2.47079927371626,544.144,,6.10484905099679,296092.692736,1344.47059999706
545.145,11.8261,,,2.47030895330742,545.145,,6.10242632479078,297183.071025,1346.67657435077
546.145,11.8198,,,2.46977609136103,546.145,,6.09979394145855,298274.361025,1348.85586341637
547.145,11.8142,,,2.46930219780896,547.145,,6.09745334410414,299367.651025,1351.06635102018
548.145,11.8076,,,2.46874339194558,548.145,,6.09469393527497,300462.941025,1353.22934657801
549.144,11.8019,,,2.46826053545893,549.144,,6.09231007090402,301559.132736,1355.43046348406
550.144,11.7948,,,2.46765875637845,550.144,,6.08933973793122,302658.420736,1357.56765886906
551.144,11.7898,,,2.46723475087698,551.144,,6.08724731593501,303759.708736,1359.80162953734
552.144,11.7836,,,2.46670873425291,552.144,,6.0846519796396,304862.996736,1361.97842736534
553.144,11.7776,,,2.4661994223223,553.144,,6.08213959066287,305968.284736,1364.16341326105
554.144,11.7715,,,2.46568135580287,554.144,,6.07958454835387,307075.572736,1366.34252923002
555.144,11.7654,,,2.46516302075139,555.144,,6.07702871888011,308184.860736,1368.52045999201
556.144,11.7599,,,2.46469543903297,556.144,,6.07472360718991,309296.148736,1370.72558024555
557.145,11.7549,,,2.46427017493756,557.145,,6.07262749508678,310410.551025,1372.95580661559
558.145,11.7484,,,2.4637170611054,558.145,,6.06990175718181,311525.841025,1375.11135907067
559.144,11.7428,,,2.46324028681493,559.144,,6.06755271058811,312642.012736,1377.30602693085
560.144,11.7361,,,2.46266956159511,560.144,,6.06474136960704,313761.300736,1379.44957891013
561.144,11.7291,,,2.46207293337906,561.144,,6.06180312927775,314882.588736,1381.57745412806
562.145,11.7238,,,2.46162096367892,562.145,,6.05957776882351,316007.001025,1383.78791662728
563.145,11.7184,,,2.461160256058,563.145,,6.05730980599948,317132.291025,1385.99009239778
564.145,11.7126,,,2.46066518541497,564.145,,6.05487315471327,318259.581025,1388.17196102593
565.145,11.7067,,,2.46016132747516,565.145,,6.05239375720435,319388.871025,1390.34787341595
566.145,11.7,,,2.45958884180371,566.145,,6.04957727072532,320520.161025,1392.48392484296
567.145,11.6947,,,2.4591357477191,567.145,,6.04734862570995,321653.451025,1394.68654364015
568.144,11.6878,,,2.45854556273457,568.144,,6.04444628404186,322787.604736,1396.80791019427
569.144,11.6823,,,2.45807487582253,569.144,,6.04213209514996,323924.892736,1398.99856712514
570.144,11.6765,,,2.45757827495954,570.144,,6.03969097755313,325064.180736,1401.17350799853
571.145,11.6708,,,2.45708999579123,571.145,,6.03729124741732,326206.611025,1403.35466564618
572.145,11.6647,,,2.45656718718297,572.145,,6.03472234514406,327349.901025,1405.5126333108
573.145,11.6579,,,2.45598406178592,573.145,,6.03185771174645,328495.191025,1407.63498509229
574.144,11.652,,,2.45547783909719,574.144,,6.0293714182974,329641.332736,1409.79786845062
575.144,11.6456,,,2.45492842626831,575.144,,6.02667357810022,330790.620736,1411.93735479766
576.144,11.6394,,,2.45439589458298,576.144,,6.02405920734578,331941.908736,1414.08546828862
577.145,11.6347,,,2.45399201215024,577.145,,6.02207679569719,333096.351025,1416.30921985245
578.145,11.6288,,,2.45348477977966,578.145,,6.01958756461045,334251.641025,1418.46995800571
579.145,11.6229,,,2.45297728999383,579.145,,6.01709758522546,335408.931025,1420.62953261348
580.145,11.6162,,,2.45240067556507,580.145,,6.01426907351202,336568.221025,1422.7479899257
581.145,11.6111,,,2.45196153713039,581.145,,6.01211537956682,337729.511025,1424.94518749564
582.144,11.6052,,,2.45145327352878,582.144,,6.00962315229498,338891.636736,1427.09881446514
583.145,11.5995,,,2.45096199373506,583.145,,6.00721469473375,340058.091025,1429.26623183663
584.145,11.5933,,,2.45042734503825,584.145,,6.00459417331122,341225.381025,1431.40488146737
585.145,11.5885,,,2.45001322706048,585.145,,6.00256481277129,342394.671025,1433.6129897483
586.145,11.5847,,,2.44968526199445,586.145,,6.00095788283281,343565.961025,1435.87076789174
587.145,11.5779,,,2.44909810854921,587.145,,5.9980815452993,344739.251025,1437.97570894412
588.145,11.5705,,,2.44845875548359,588.145,,5.99495027730425,345914.541025,1440.0487747439
589.145,11.5645,,,2.44794006085342,589.145,,5.99241054153103,347091.831025,1442.19164715149
590.144,11.5591,,,2.44747300554212,590.144,,5.99012411285737,348269.940736,1444.36150938265
591.144,11.5544,,,2.44706631680482,591.144,,5.98813355884071,349451.228736,1446.56857078127
592.145,11.547,,,2.44642566296972,592.145,,5.98499852443683,350635.701025,1448.6387241992
593.145,11.5412,,,2.44592324180895,593.145,,5.98254050482121,351820.991025,1450.78714126277
594.144,11.5363,,,2.44549858575231,594.144,,5.98046333291652,353007.092736,1452.97831173322
595.144,11.5305,,,2.44499569847516,595.144,,5.97800396556203,354196.380736,1455.1245199733
596.144,11.5258,,,2.44458800079035,596.144,,5.97601049360817,355387.668736,1457.32646914316
597.145,11.5191,,,2.44400652721583,597.145,,5.97316790507357,356582.151025,1459.4262776943
598.145,11.5138,,,2.44354631594469,598.145,,5.97091859816685,357777.441025,1461.59501115073
599.145,11.5084,,,2.44307720351416,599.145,,5.96862622233057,358974.731025,1463.75749109949
600.145,11.5018,,,2.44250354486009,600.145,,5.96582356665408,360174.021025,1465.85628993006
601.144,11.4968,,,2.4420687357779,601.144,,5.96369971026387,361374.108736,1468.03496810047
602.144,11.4917,,,2.4416250356597,602.144,,5.96153281476021,362577.396736,1470.20986547227
603.144,11.4849,,,2.44103312909401,603.144,,5.95864273733451,363782.684736,1472.29448561428
604.144,11.4786,,,2.44048443223525,604.144,,5.95596426398263,364989.972736,1474.40402682834
605.144,11.4731,,,2.44000516489512,605.144,,5.95362520471486,366199.260736,1476.55448550529
606.144,11.467,,,2.43947334505617,606.144,,5.95103020123953,367410.548736,1478.67213126573
607.145,11.4622,,,2.4390546649391,607.145,,5.94898765856119,368625.051025,1480.85984454445
608.145,11.4558,,,2.43849615196534,608.145,,5.94626348314975,369840.341025,1482.95924233696
609.145,11.4508,,,2.43805959655516,609.145,,5.9441345963547,371057.631025,1485.13181294359
610.144,11.4452,,,2.43757042813171,610.144,,5.94174959210219,372275.700736,1487.26897130199
611.145,11.4383,,,2.43696737351077,611.145,,5.93880997955597,373498.211025,1489.34042548424
612.144,11.4331,,,2.43651265713227,612.144,,5.93659392836575,374720.276736,1491.49660398758
613.145,11.4273,,,2.43600522942983,613.145,,5.93412147780947,375946.791025,1493.62442639875
614.145,11.424,,,2.43571640559723,614.145,,5.93271440849548,377174.081025,1495.88305191551
615.145,11.4149,,,2.43491951954041,615.145,,5.92883306663889,378403.371025,1497.82856784768
